"거주자우선주차구획번호",거주자우선주차구획위도,거주자우선주차구획경도,거주자우선주차구역명,소재지도로명주소,소재지지번주소,운영형태,사용시간대정보,사용기간,이용요금,이용요금할인정보,이용요금결제방법,이용요금환불안내정보,정기접수시작일자,정기접수종료일자,신청방법,신청서류,관리기관전화번호,관리기관명,데이터기준일자
11215-자양2_유수지175,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지176,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지177,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지178,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지179,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지180,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지181,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지182,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지183,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지184,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지185,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지186,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지187,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지188,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지189,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지190,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지191,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지192,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지193,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지194,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지195,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지196,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지197,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지198,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지199,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지200,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지201,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지202,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지203,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지204,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지205,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지206,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지207,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지208,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지209,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지210,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지211,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지212,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지213,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지214,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지215,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지216,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지217,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지218,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지219,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지220,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지221,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지222,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지223,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지224,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지225,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지226,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지227,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지228,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지229,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지230,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지231,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지232,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지233,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지234,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지235,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지236,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지237,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지238,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지239,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지240,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-자양2_유수지241,37.52953686,127.0782846,유수지공영주차장,,서울특별시 광진구 자양동 594,,,1월~12월,주간:4만원+야간:3만원+전일5만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
