no,pl_id,pl_nm,sido_nm,sgg_nm,bemd_nm,beonji,ho,road_nm,bld_num,logitude,latitude,pl_num_space,pl_fee_free,occ_park,operation_type,resident_day_month_amt,resident_night_month_amt,resident_allday_month_amt,pl_start_time,pl_end_time,specific,final_end_dt
일련번호,주차장고유값,주차장명,시도명칭,시군구명칭,법정읍면동명칭,번지,호,도로명 이름,건물 번호,경도,위도,개방면수,무료 개방여부,수시주차가능여부,운영방식,거주자-주간(월)금액,거주자-야간(월)금액,거주자-전일(월)금액,시작시간,종료시간,특이사항,구축기준일
1472,4736667,32-12 거주자우선주차장,서울특별시,광진구,화양동,32,12,능동로13길,94,127.067637,37.546392,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
1473,4754479,33-47 노상주차장,서울특별시,광진구,화양동,33,47,동일로26길,35,127.067608,37.545004,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
1474,4754478,33-37 노상주차장,서울특별시,광진구,화양동,33,37,동일로26길,53,127.067933,37.544923,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
1475,4737291,33-47 노상주차장,서울특별시,광진구,화양동,33,47,동일로26길,35,127.067923,37.544920,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
1476,4810375,35-47 거주자우선주차장,서울특별시,광진구,화양동,35,47,아차산로27길,55,127.068760,37.543979,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
1477,4757807,35-2 노상주차장,서울특별시,광진구,화양동,35,2,아차산로27길,59,127.068698,37.543928,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
1478,4757492,35-66 노상주차장,서울특별시,광진구,화양동,35,66,아차산로27길,65,127.068918,37.544329,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
1479,4757491,35-2 거주자우선주차장,서울특별시,광진구,화양동,35,2,아차산로27길,59,127.068759,37.544066,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
1480,4757487,35-21 노상주차장,서울특별시,광진구,화양동,35,21,아차산로25길,56,127.067694,37.543721,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
1481,4757486,35-22 노상주차장,서울특별시,광진구,화양동,35,22,아차산로25길,52,127.067639,37.543656,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
1482,4757485,35-23 노상주차장,서울특별시,광진구,화양동,35,23,아차산로25길,50,127.067661,37.543659,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
1483,4756155,35-53 거주자우선주차장,서울특별시,광진구,화양동,35,53,아차산로25길,68,127.068102,37.544530,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
1484,4735318,35-27 거주자우선주차장,서울특별시,광진구,화양동,35,27,아차산로27길,41,127.068403,37.543379,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
1485,4838024,36-84 노상주차장,서울특별시,광진구,화양동,36,84,아차산로25길,75,127.068124,37.544607,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
1486,4838023,36-41 노상주차장,서울특별시,광진구,화양동,36,41,동일로24길,37-4,127.067360,37.544865,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
1487,4825434,36-72 노상주차장,서울특별시,광진구,화양동,36,72,아차산로25길,59,127.067823,37.543948,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
1488,4757806,36-72 노상주차장,서울특별시,광진구,화양동,36,72,아차산로25길,59,127.067955,37.544274,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
1489,4757490,36-72 노상주차장,서울특별시,광진구,화양동,36,72,아차산로25길,59,127.067857,37.544070,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
1490,4757489,36-72 노상주차장,서울특별시,광진구,화양동,36,72,아차산로25길,59,127.067851,37.544026,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
1491,4757488,36-72 노상주차장,서울특별시,광진구,화양동,36,72,아차산로25길,59,127.067765,37.543878,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
1492,4757484,36-16 노상주차장,서울특별시,광진구,화양동,36,16,아차산로25길,73,127.068099,37.544465,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
1493,4820714,37-29 노상주차장,서울특별시,광진구,화양동,37,29,아차산로21길,78-5,127.066880,37.545227,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
